case_id,kind,backend,cache_state,figure2_hardware_tflops,observed_utilization_vs_platform_max
prefillq2048_b2_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,596.276,0.9098
prefillq2048_b2_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,619.574,0.9454
prefillq2048_b2_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.936,0.8895
prefillq2048_b2_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.614,0.9042
prefillq2048_b2_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,578.332,0.8824
prefillq2048_b2_h524288_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,578.720,0.8830
prefillq2048_b2_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.205,0.9036
prefillq2048_b2_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.195,0.9005
prefillq256_b16_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.070,0.8897
prefillq256_b16_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.313,0.9007
prefillq256_b16_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,588.456,0.8979
prefillq256_b16_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,587.502,0.8964
prefillq256_b1_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,610.546,0.9316
prefillq256_b1_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,655.384,1.0000
prefillq256_b1_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.695,0.9013
prefillq256_b1_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,606.435,0.9253
prefillq256_b2_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,606.507,0.9254
prefillq256_b2_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,609.114,0.9294
prefillq256_b2_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,603.636,0.9210
prefillq256_b2_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,632.633,0.9653
prefillq256_b32_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,585.548,0.8934
prefillq256_b32_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,595.898,0.9092
prefillq256_b32_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,586.438,0.8948
prefillq256_b32_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,598.253,0.9128
prefillq256_b4_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.281,0.9007
prefillq256_b4_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,589.635,0.8997
prefillq256_b4_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,605.570,0.9240
prefillq256_b4_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,597.253,0.9113
prefillq256_b8_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,591.132,0.9020
prefillq256_b8_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,598.767,0.9136
prefillq256_b8_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,584.095,0.8912
prefillq256_b8_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,600.132,0.9157
prefillq256_b8_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,573.592,0.8752
prefillq32768_b1_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.906,0.8894
prefillq32768_b1_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.383,0.8886
prefillq32768_b1_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,584.052,0.8912
prefillq32768_b1_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,581.039,0.8866
prefillq32768_b1_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.623,0.8890
prefillq32768_b1_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,585.030,0.8927
prefillq32768_b1_h524288_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,580.183,0.8853
prefillq32768_b1_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,585.778,0.8938
prefillq32768_b1_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,588.535,0.8980
prefillq4096_b1_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,586.233,0.8945
prefillq4096_b1_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,597.316,0.9114
prefillq4096_b1_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,562.987,0.8590
prefillq4096_b1_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.536,0.8888
prefillq4096_b1_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,594.712,0.9074
prefillq4096_b1_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,579.999,0.8850
prefillq4096_b1_h524288_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,578.759,0.8831
prefillq4096_b1_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,593.663,0.9058
prefillq4096_b1_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,600.384,0.9161
prefillq4096_b2_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,587.331,0.8962
prefillq4096_b2_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,587.395,0.8963
prefillq4096_b2_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.571,0.8904
prefillq4096_b2_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,584.254,0.8915
prefillq4096_b2_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,598.832,0.9137
prefillq4096_b2_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,593.734,0.9059
prefillq4096_b2_h524288_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.817,0.8893
prefillq4096_b2_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.573,0.9042
prefillq4096_b2_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,602.587,0.9194
prefillq64_b128_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,580.660,0.8860
prefillq64_b128_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.623,0.9042
prefillq64_b128_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,575.394,0.8779
prefillq64_b128_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.851,0.9015
prefillq64_b16_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,595.829,0.9091
prefillq64_b16_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,594.171,0.9066
prefillq64_b16_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,604.775,0.9228
prefillq64_b16_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.001,0.9002
prefillq64_b1_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,587.957,0.8971
prefillq64_b1_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,573.860,0.8756
prefillq64_b1_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.597,0.9042
prefillq64_b1_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,478.636,0.7303
prefillq64_b2_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,554.937,0.8467
prefillq64_b2_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,582.106,0.8882
prefillq64_b2_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,560.540,0.8553
prefillq64_b2_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,510.987,0.7797
prefillq64_b32_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,589.382,0.8993
prefillq64_b32_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,602.797,0.9198
prefillq64_b32_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,588.691,0.8982
prefillq64_b32_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,572.639,0.8737
prefillq64_b4_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,600.513,0.9163
prefillq64_b4_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,640.136,0.9767
prefillq64_b4_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,623.917,0.9520
prefillq64_b4_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,619.667,0.9455
prefillq64_b64_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,581.720,0.8876
prefillq64_b64_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,594.158,0.9066
prefillq64_b64_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,593.849,0.9061
prefillq64_b64_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,575.288,0.8778
prefillq64_b8_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,601.204,0.9173
prefillq64_b8_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.747,0.8907
prefillq64_b8_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,593.746,0.9060
prefillq64_b8_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,626.552,0.9560
prefillq8192_b1_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,585.952,0.8941
prefillq8192_b1_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.845,0.9046
prefillq8192_b1_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.740,0.9014
prefillq8192_b1_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.267,0.8900
prefillq8192_b1_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,577.710,0.8815
prefillq8192_b1_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,596.127,0.9096
prefillq8192_b1_h524288_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.470,0.8903
prefillq8192_b1_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.836,0.9015
prefillq8192_b1_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,598.481,0.9132
prefillq8192_b2_h131072_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,585.867,0.8939
prefillq8192_b2_h16384_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,590.695,0.9013
prefillq8192_b2_h2048_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,578.506,0.8827
prefillq8192_b2_h262144_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,583.593,0.8905
prefillq8192_b2_h32768_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,580.910,0.8864
prefillq8192_b2_h4096_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,586.121,0.8943
prefillq8192_b2_h65536_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,584.648,0.8921
prefillq8192_b2_h8192_dense_steady,prefill,flashinfer_fa3_dense_bf16,steady,592.073,0.9034
prefillq1024_b128_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,602.246,0.5230
prefillq1024_b128_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,632.632,0.5494
prefillq1024_b128_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,738.702,0.6415
prefillq1024_b128_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,602.952,0.5236
prefillq1024_b128_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.165,0.5273
prefillq1024_b128_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,696.578,0.6050
prefillq1024_b128_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,603.418,0.5240
prefillq1024_b128_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,660.360,0.5735
prefillq1024_b16_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,611.989,0.5315
prefillq1024_b16_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,651.922,0.5662
prefillq1024_b16_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,763.685,0.6632
prefillq1024_b16_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.828,0.5279
prefillq1024_b16_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,627.024,0.5446
prefillq1024_b16_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,727.340,0.6317
prefillq1024_b16_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.860,0.5279
prefillq1024_b16_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,614.461,0.5336
prefillq1024_b16_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,642.837,0.5583
prefillq1024_b1_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,681.700,0.5920
prefillq1024_b1_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,757.377,0.6578
prefillq1024_b1_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,805.272,0.6994
prefillq1024_b1_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,657.216,0.5708
prefillq1024_b1_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,709.092,0.6158
prefillq1024_b1_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,804.573,0.6987
prefillq1024_b1_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,648.443,0.5632
prefillq1024_b1_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,673.748,0.5851
prefillq1024_b1_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,789.218,0.6854
prefillq1024_b256_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,629.779,0.5469
prefillq1024_b256_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,714.662,0.6207
prefillq1024_b256_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,609.140,0.5290
prefillq1024_b256_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,683.302,0.5934
prefillq1024_b256_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,655.581,0.5694
prefillq1024_b2_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,659.212,0.5725
prefillq1024_b2_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,701.371,0.6091
prefillq1024_b2_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,800.819,0.6955
prefillq1024_b2_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,640.674,0.5564
prefillq1024_b2_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,689.218,0.5986
prefillq1024_b2_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,805.433,0.6995
prefillq1024_b2_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,627.259,0.5448
prefillq1024_b2_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,676.871,0.5878
prefillq1024_b2_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,765.804,0.6651
prefillq1024_b32_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.313,0.5274
prefillq1024_b32_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,636.230,0.5525
prefillq1024_b32_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,725.156,0.6298
prefillq1024_b32_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,606.459,0.5267
prefillq1024_b32_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,619.038,0.5376
prefillq1024_b32_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,686.420,0.5961
prefillq1024_b32_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,607.436,0.5275
prefillq1024_b32_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,610.376,0.5301
prefillq1024_b32_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,667.752,0.5799
prefillq1024_b4_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,635.984,0.5523
prefillq1024_b4_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,698.182,0.6063
prefillq1024_b4_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,822.419,0.7142
prefillq1024_b4_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,623.607,0.5416
prefillq1024_b4_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,660.426,0.5736
prefillq1024_b4_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,753.390,0.6543
prefillq1024_b4_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,615.931,0.5349
prefillq1024_b4_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,655.936,0.5697
prefillq1024_b4_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,702.263,0.6099
prefillq1024_b64_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,604.771,0.5252
prefillq1024_b64_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,634.404,0.5510
prefillq1024_b64_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,750.598,0.6519
prefillq1024_b64_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,604.774,0.5252
prefillq1024_b64_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,612.967,0.5323
prefillq1024_b64_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,681.346,0.5917
prefillq1024_b64_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,604.389,0.5249
prefillq1024_b64_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,605.569,0.5259
prefillq1024_b64_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,668.426,0.5805
prefillq1024_b8_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,622.676,0.5408
prefillq1024_b8_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,645.659,0.5607
prefillq1024_b8_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,824.639,0.7162
prefillq1024_b8_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,614.315,0.5335
prefillq1024_b8_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,650.374,0.5648
prefillq1024_b8_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,737.582,0.6406
prefillq1024_b8_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,610.083,0.5298
prefillq1024_b8_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,629.367,0.5466
prefillq1024_b8_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,706.557,0.6136
prefillq128_b128_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,608.308,0.5283
prefillq128_b128_h16384_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,617.650,0.5364
prefillq128_b128_h2048_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,642.433,0.5579
prefillq128_b128_h262144_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,605.575,0.5259
prefillq128_b128_h32768_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,616.443,0.5354
prefillq128_b128_h4096_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,663.712,0.5764
prefillq128_b128_h524288_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,603.231,0.5239
prefillq128_b128_h65536_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,606.812,0.5270
prefillq128_b128_h8192_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,612.270,0.5317
prefillq128_b16_h131072_dense_flashmla_multiquery_steady,prefill,flashmla_dense_bf16_multiquery,steady,640.646,0.5564
